block_id	offset	encoded_length	text
19	4710	3	HAIL
19	4715	5	ATTACK
19	4722	3	FLEE
19	4783	15	HAILS THE CRUISER.
19	4802	12	WHAT DO YOU SAY?
19	4822	4	BLUFF
19	4828	8	INTIMIDATE
19	4838	9	ASK FOR HELP
19	4865	23	YOU TRY TO BLUFF YOUR WAY OUT.
19	4943	34	YOU CONVINCE THEM THAT YOU ARE ON THEIR SIDE.
19	4985	18	YOU CHALLENGE THE SHIP.
19	5080	18	THEY BACK DOWN AND RUN.
19	5106	13	YOU ASK FOR HELP.
19	5187	11	THEY HELP YOU.
19	5258	12	THEY CATCH YOU!
19	5278	18	THEY WEREN'T IMPRESSED.
19	5363	18	YOU HAVE NO FUEL TO RUN.
19	5567	8	DOCKING AT
19	5579	9	SPACEPORT...
19	5639	33	PORT AUTHORITY DENIES YOU DOCKING CLEARANCE.
19	5676	42	DO YOU PAY THEM THE MONEY YOU OWE FOR DAMAGING THE PORT?
19	5801	26	YOU DON'T HAVE THAT KIND OF MONEY.
19	6091	9	SCANNING...
19	6104	8	CLOSING...
19	6121	8	LANDING...
19	6141	7	RAM SCOUT
19	6158	6	RAM MED.
19	6174	6	RAM HVY.
19	6190	7	PIR. MED.
19	6207	7	MER. MED.
19	6217	7	CRUISER
19	6240	8	SALVAGE...
19	6260	4	HULL:
19	6291	6	SENSORS:
19	6324	7	CONTROLS:
19	6358	6	LIFESUP:
19	6391	6	ENGINES:
19	6426	8	WEAPONS:
19	6704	10	IS HEALED...
19	6766	13	IS PATCHED UP...
19	6789	18	YOU ARE OUT OF SUPPLIES.
19	7245	19	MAKES A PERFECT LANDING!
19	7269	22	GIVES EVERYONE A ROUGH RIDE.
19	7295	20	BUT YOU MAKE IT IN SAFELY.
19	7320	21	LOSES CONTROL OF THE SHIP.
19	7345	18	IT PLUNGES LIKE A ROCK.
19	7421	30	YOU SUFFER MAJOR DAMAGE TO THE HULL AND
19	7478	6	SENSORS.
19	7537	7	CONTROLS.
19	7597	10	LIFE SUPPORT.
19	7660	6	ENGINE.
19	7719	24	SLIPS A LITTLE ON THE THROTTLE.
19	7747	22	LANDING SUPPORTS ARE DAMAGED.
19	7844	27	THE DOCKING RINGS SNICK TOGETHER AS
19	7878	20	EASES THE SHIP INTO DOCK.
19	7903	14	YOU ARE JARRED AS
19	7924	30	BACKS DOWN THE POWER A LITTLE TOO LATE.
19	7958	43	THE COUPLING IS MADE, AND THE AIRLOCKS HISS AS THEY OPEN.
19	8010	21	MISFIRES THE ATTITUDE JETS.
19	8035	42	YOU GRIND INTO THE DOCKING RINGS, CAUSING MINOR DAMAGE.
19	8109	23	SLAMS THE SHIP INTO THE DOCK.
19	8282	42	PORT AUTHORITY YAMMERS ABOUT DAMAGES, DEMANDING PAYMENT.
19	8328	12	DO YOU PAY THEM?
19	8371	22	YOU ARE CLEARED TO DISEMBARK.
19	8475	22	YOU DO NOT HAVE ENOUGH MONEY.
19	8566	38	THE DOCK COUPLING DISENGAGES AND YOU ARE CUT LOSE.
19	8608	41	PORT AUTHORITY BLACKLISTS YOUR SHIP. DO YOU RETALIATE?
19	8661	18	YOU BLAST THE SPACEPORT!
19	8694	54	DISTRESS CALLS GO OUT. OTHER SHIPS AT THE PORT LAUNCH AN ATTACK ON YOU!
19	8960	42	CARLTON TURABIAN COMES ON SCREEN, OBVIOUSLY DISPLEASED.
19	9031	33	STEFI STAYS IN THE SHIP WHILE YOU ADVENTURE.
19	9069	35	HIGH WINDS AND LIGHTNING RAGE OVER THE PLANET.
19	9142	21	LIGHTNING STRIKES YOUR SHIP!
20	121	9	DAAD0IA
20	170	3	BANK
20	175	6	DOWNTOWN
20	183	6	HOSPITAL
20	191	3	PORT
20	196	6	TRAINING
20	362	3	PORT
20	387	8	RESTAURANT
20	397	3	PORT
20	423	6	HOSPITAL
20	431	3	SHOP
20	436	3	PORT
20	462	3	BANK
20	467	6	DOWNTOWN
20	475	6	HOSPITAL
20	483	3	PORT
20	517	3	PORT
20	540	3	SHOP
20	545	3	PORT
20	568	3	SHOP
20	573	6	TRAINING
20	581	3	PORT
20	607	3	SHOP
20	612	3	PORT
20	640	8	RESTAURANT
20	650	3	PORT
20	671	12	YOU ARE AT THE
20	693	3	MAIN
20	704	21	BRANCH OF THE BANK OF LUNA.
20	730	13	CURRENT BALANCE:
20	763	6	DEPOSIT
20	771	6	WITHDRAW
20	779	6	TRANSFER
20	787	3	EXIT
20	811	7	TOO HIGH.
20	826	8	WHICH ONE?
20	841	12	PERSONAL MONEY:
20	908	8	WHICH ONE?
20	923	9	BANK ACCT.:
20	980	9	BANK ACCT.:
20	1003	9	NEO ACCT.:
20	1027	36	MONEY CAN'T BE RETURNED ONCE IN SALVAGE ACCOUNT.
20	1067	15	DEPOSIT WHAT AMOUNT?
20	1155	6	LIBRARY
20	1163	8	RESTAURANT
20	1173	3	SHOP
20	1178	3	EXIT
20	1205	12	YOU ARE IN THE
20	1224	8	HOSPITAL.
20	1242	3	HEAL
20	1247	3	EXIT
20	1264	14	WHICH TEAM MEMBER?
20	1404	8	HEALING...
20	1424	10	IS HEALED...
20	1445	12	ISN'T INJURED.
20	1468	12	IS DEAD. SORRY.
20	1488	15	YOU NEED MORE MONEY.
20	1559	9	AAG,IA
20	1580	22	NO BARTENDER WILL LET YOU IN.
20	1646	7	BUY DRINK
20	1655	3	TALK
20	1660	3	WAIT
20	1665	3	EXIT
20	1687	9	DAJD0CDA
20	1702	18	YOU ARE REFUSED SERVICE.
20	1737	25	YOU'RE STUFFED AND HAVE TO LEAVE.
20	1787	8	ORDER FOOD
20	1797	3	TALK
20	1802	3	WAIT
20	1807	3	EXIT
20	1846	12	YOU BUY A DRINK.
20	1885	33	YOU'RE DRUNK. THE BARTENDER THROWS YOU OUT.
20	2021	15	YOU ORDER SOME FOOD.
20	2082	7	YOU TALK.
20	2097	27	EVERYONE IS TIRED OF YOUR QUESTIONS.
20	2147	12	YOU WAIT AROUND.
20	2284	49	A MONSTROUS LOOKING PIRATE SHOVES YOU AND GROWLS UNINTELLIGIBLY.
20	2341	5	ATTACK
20	2348	13	OFFER HIM A DRINK
20	2363	6	NOTHING
20	2406	15	YOU ARE THROWN OUT.
20	2450	18	WHO WILL MAKE THE OFFER?
20	2503	106	THE PIRATE SETTLES DOWN. 'I JUST RAN INTO A GROUP OF TERRANS WEARING A PATCH THAT SAID PURGE. IT LOOKED LIKE THEY WERE GETTING READY FOR WAR.
20	2613	42	ANYWAYS, WE TOOK THEIR SHIP AND VENTED THE LOT OF 'EM.'
20	2673	34	THE PIRATE SPITS ON YOUR BOOT AND MOVES AWAY.
20	2725	18	YOU NEED TO ORDER FIRST.
20	2918	16	YOU HEAR A TECH SAY,
20	3327	47	A SECURITY OFFICER SAYS, 'THE MAN WAS HALF ROBOT, I TELL YOU.
20	3384	61	HE WAS ON HIS WAY TO COPERNICUS, MUTTERING ABOUT A MATRIX ALMOST BEING COMPLETE.'
20	3449	54	HE WAS NEARLY DEAD. HE SHOUTED THAT HE WOULD RETURN STRONGER THAN EVER.'
20	3564	86	A SECURITY OFFICER SAYS, 'DOING A TOUR OF ALL THE MASS DRIVERS. THE BRASS IS WORRIED ABOUT A REVOLUTION ON TERRA.'
20	3683	93	A TERRAN MENTIONS A MIRACLE DEVICE. 'A MATTER OF WEEKS, AND IT WILL BE DONE. EARTH WILL RISE AGAIN UNDER A GREAT VISIONARY.'
20	3858	51	MEN BEGIN TO GATHER AT A BACK TABLE, TRICKLING IN BY ONES AND TWOS.
20	3917	5	ATTACK
20	3924	3	WAIT
20	3929	4	LEAVE
20	4018	20	THEY MOVE TO SURROUND YOU.
20	4064	20	THE MEN HAVE FOLLOWED YOU.
20	4091	9	THEY ATTACK!
20	4188	48	SOME PATRONS SHOUT, 'WE DON'T LIKE YOU NEO SNOOPS AROUND HERE!'
20	4242	9	THEY ATTACK!
20	4280	45	THE PLACE IS CROWDED. AN EMCEE STANDS ON A MAKE-SHIFT STAGE.
20	4484	3	SING
20	4494	9	IMMITATIONS
20	4505	4	DANCE
20	4563	35	THE CROWD RAISES A CHEER FOR YOUR PERFORMANCE.
20	4617	21	YOU ARE BOOED OFF THE STAGE.
20	4675	39	YOU SEARCH THE STACKS FOR ANY IMPORTANT INFORMATION.
20	4757	44	YOU GET LOST AND WASTE THE AFTERNOON FINDING YOUR WAY OUT.
20	4809	34	YOU SEARCH, BUT YOU FIND NOTHING INTERESTING.
20	4893	49	IS SCANNING A REPORT, SOME INTERESTING INFORMATION IS UNCOVERED.
20	5142	6	SUPPLYCO
20	5150	9	TITAN BLADES
20	5161	3	EXIT
20	5187	12	HOT SPOT WEAPONS
20	5201	9	QUIPMENTLAND
20	5212	3	EXIT
20	5238	9	APHRODITE'S
20	5249	12	NEW E. SUPPLIES
20	5263	3	EXIT
20	5289	11	HIGGERT METALS
20	5302	9	TECH WEAPONS
20	5313	3	EXIT
20	5339	8	GUNS R' US
20	5349	10	USEM GRENADES
20	5361	3	EXIT
20	5664	16	IT IS FULLY SUPPLIED.
20	5685	18	WHERE DO YOU WISH TO GO?
20	5715	7	HOW MUCH?
20	5739	6	MERCURY
20	5755	4	VENUS
20	5769	3	LUNA
20	5782	3	MARS
20	5795	4	CERES
20	5809	6	FORTUNA
20	5819	12	YOU ARE AT THE
20	5841	30	HIELO ORBITAL SPACESTATION OVER MERCURY
20	5881	23	NEW ELYSIUM SPACEPORT ON VENUS
20	5914	29	TYCHO SPACEPORT ON THE SURFACE OF LUNA
20	5953	21	PAVONIS SPACEPORT OVER MARS
20	5984	10	SPACEPORT AT
20	5998	4	CERES
20	6012	4	VESTA
20	6026	6	FORTUNA
20	6042	5	PALLAS
20	6057	5	PSYCHE
20	6072	3	JUNO
20	6085	5	HYGEIA
20	6100	5	AURORA
20	6115	4	THULE
20	6129	9	YOU ARE IN '
20	6148	12	THE BOLD ROCKET
20	6170	15	THE ONE EYED GENNIE
20	6195	14	JIMBO'S ROCKET BAR
20	6219	7	BRETSKI'S
20	6236	8	CLUB CERES
20	6254	10	RICK'S LOUNGE
20	6274	4	OID'S
20	6288	15	THE QUEEN OF HEARTS
20	6315	9	YOU ARE IN '
20	6334	9	EETBUGS B+G
20	6353	9	DAVE'S DINER
20	6372	9	FREEFALL B+G
20	6391	12	SCOTT'S SEAFOOD
20	6413	8	HEXABURGER
20	6431	15	RHONDA'S CHOCOLATES
20	6456	11	HUNGRY LEOPARD
20	6604	10	WHO WILL PAY?
20	6654	43	DOESN'T HAVE ENOUGH MONEY. DOES ANYONE ELSE WANT TO PAY?
20	6802	70	A MEALY MOUTHED SPACER LOOKS YOU OVER CAREFULLY, BUT SEEMS INDECISIVE ABOUT APPROACHING YOU.
20	6880	6	THREATEN
20	6888	6	CONVINCE
20	6896	5	IGNORE
20	6919	10	WHO WILL TRY?
20	6972	10	WHO WILL TRY?
20	7021	100	THE SPACER DECIDES TO TALK. 'I HAVE SEEN MANY STORMRIDERS AROUND THE ASTEROID BELT. QUITE UNUSUAL. IT HAS THE FEEL OF SOMETHING BIG.'
20	7132	20	THE SPACER QUIETLY LEAVES.
20	7222	51	A MERCURIAN JOINS YOU AND WHISPERS, 'A RAM SPY HAS PENETRATED NEO.'
20	7283	59	HE WAS TAKEN CARE OF BY ELITE TROOPS, BUT THE VERY IDEA! I CAN'T BELIEVE IT.'
20	7353	34	THE MAITRE DROID POLITELY TELLS YOU TO LEAVE.
21	311	36	YOU CHARGE THROUGH THE BOARDING TUBE AND ATTACK!
21	357	90	THE PIRATE CAPTAIN STEPS FORWARD. 'LET'S SETTLE THIS AMICABLY. YOU GET SOME EASY MONEY AND WE SAIL AWAY. HOW ABOUT IT?'
21	592	48	THIS LEADS TO THE BOARDING TUBE TO YOUR SHIP. DO YOU CONTINUE?'
21	701	41	THE ENEMY TRIES TO STOP YOU FROM REENTERING YOUR SHIP.
21	780	23	THAT WAS THE LAST OF THE CREW.
21	811	24	THE BATTLE HAS SEALED THE DOOR.
21	836	9	DAE40AV.C
21	856	19	THIS DOOR IS SEALED SHUT.
21	1003	40	THE REMAINING FORCES ARE CUTTING THROUGH THE AIRLOCK.
21	1052	28	WITH THIS VICTORY THE ENEMY CRUMBLES.
21	1088	28	YOU ARE AT A LADDER. WHERE DO YOU GO?
21	1151	3	DOWN
21	1156	3	STAY
21	1186	3	STAY
21	1209	3	DOWN
21	1214	3	STAY
21	1298	21	THESE CONTROLS ARE DAMAGED.
21	1344	85	AN EXPERT PROGRAMMER MIGHT BE ABLE TO REROUTE CONTROL THROUGH HERE, BUT THE SYSTEM IS DEGRADING FAST. DO YOU TRY?
21	1467	32	YOU SUCCEED IN TAKING CONTROL OF THE SHIP.
21	1507	20	IT IS BEYOND YOUR ABILITY.
21	1607	24	GUARDS HOLD THE BRIDGE CONTROLS.
21	1649	17	YOU SECURE THE BRIDGE.
21	1695	33	THIS SECURES THE SHIP. THE CREW SURRENDERS.
21	1785	24	GUARDS HOLD THE ENGINE CONTROLS.
21	1827	21	YOU SECURE THE ENGINE ROOM.
21	1938	50	A GUARD SHOUTS TO ANOTHER, 'KILL THE PRISONERS! WE'LL DELAY THEM.'
21	1997	36	THE REMAINING GUARDS ENTER THE ROOM JUST NORTH.
21	2090	33	YOU ARE JUST IN TIME TO PREVENT A SLAUGHTER.
21	2132	52	THE PRISONERS THANK YOU. WITH THEIR HELP YOU QUICKLY SECURE THE SHIP.
21	2200	22	A SIGN ABOVE THE DOOR READS,
21	2289	28	THE CAPTAIN'S GUARDS TRY TO STOP YOU.
21	2326	79	THE CAPTAIN WAS KILLED IN THE EXCHANGE. YOU QUICKLY DISARM THE SELF-DESTRUCT. THE CREW SURRENDERS TO YOU.
21	2413	22	YOU HAVE CAPTURED THEIR SHIP.
21	2582	21	YOU SEE GUARDS APPROACHING.
21	2613	5	ATTACK
21	2620	3	HIDE
21	2644	26	YOU TRY TO FIND SOMEWHERE TO HIDE.
21	2719	11	THEY SPOT YOU!
21	2783	40	RAM ASSASSINS ARE SWARMING THE SHIP. THIS IS A TRAP!
21	2826	13	ASSASSINS ATTACK!
21	2903	68	SCOT CALLS. 'TAKE CARE OF THAT SHIP QUICKLY! ANOTHER ONE IS APPROACHING -- AND ITS BIGGER!
21	2975	54	YOUR SHIP'S PROXIMITY ALARM HAS TRIGGERED. ANOTHER SHIP MUST BE NEARBY!
21	3062	75	A MECHANICAL VOICE INTONES, 'CAPTAIN HAS ACTIVATED SELF-DESTRUCT FROM HIS CABIN. DETONATION IN 50.'
21	3164	54	A SPEAKER BLARES. 'IF INTRUDERS REACH PRISON LEVEL, KILL THE PRISONERS.'
21	3257	74	SCOT CONTACTS YOU. 'ENEMY FORCES ARE TRYING TO FORCE THEIR WAY INTO THE SHIP. RETURN IMMEDIATELY!'
21	3336	49	YOUR SHIP'S ALARM INDICATES SOMEONE IS TRYING TO ENTER YOUR SHIP.
21	3476	12	TO DETONATION.
21	3500	23	THE SHIP EXPLODES AROUND YOU.
21	3541	17	THE SHIP PICKS YOU UP.
24	120	67	UNDER THE LEADERSHIP OF BUCK ROGERS, YOUR TEAM MUST NOW EMBARK ON A MISSION OF SALVATION.
24	201	60	THIS ADVENTURE TAKES YOU TO THE FURTHEST REACHES OF CIVILIZED SPACE AND BEYOND.
24	300	60	TO SAVE THE EARTH, YOU MUST OVERCOME THE DISTRUST OF MYSTERIOUS ALIEN CULTURES.
24	390	27	NOT EVERYONE BELIEVES IN YOUR CAUSE.
24	467	34	HELP CAN ARRIVE FROM UNEXPECTED DIRECTIONS...
24	517	18	AND IN UNEXPECTED FORMS.
24	539	63	YOU MUST OUTWIT AS WELL AS OUTFIGHT YOUR OPPONENTS TO SURVIVE THIS PERILOUS MISSION.
32	21	9	ABD0CDA
32	158	37	YOU LAND AT DUKE'S HILL SPACEPORT IN LOSANGELORG.
32	245	15	YOU LEAVE PURGE HQ.
32	291	17	DR. ROMNEY COLLAPSES!
32	312	79	YOU RADIO A LOCAL NEO AID STATION FOR HELP. SOON MEDICS ARRIVE. 'WITH IMMEDIATE ATTENTION, HE'LL BE OKAY.
32	444	16	THEY CART ROMNEY OFF.
32	488	16	YOU LEAVE THE WARREN.
32	531	16	YOU LEAVE THE MUSEUM.
32	793	18	YOU LAND AT TOWER ISLE.
32	826	14	INDUSTRIAL COMPLEX
32	850	22	SEATOWER RESIDENTIAL BUILDING
32	882	9	POWER PLANT
32	901	16	MANUFACTURING COMPLEX
32	927	24	TOWER ISLE RESIDENTIAL BUILDING
32	982	10	YOU APPROACH
32	999	41	WITH THE PASSCARD BUCK ROGERS GAVE YOU. DO YOU ENTER?
32	1055	46	YOU CAN GET RED CARRIN'S BOAT AT THE TOWER ISLE DOCK. DO YOU?
32	1131	16	YOU BOARD AND LAUNCH.
32	1156	22	BAYTOWER RESIDENTIAL BUILDING
32	1188	8	GRAIN DOME
32	1206	15	DESALINIZATION PLANT
32	1231	13	EXOTIC CROPS DOME
32	1254	12	FRUIT CROP DOME
32	1272	38	REGULATIONS DISALLOW YOUR ENTRANCE TO THE NEWPORG
32	1317	42	WITHOUT POSSESSION OF THE PROPERLY AUTHORIZED PASSCARD.
32	1374	27	YOU REACH YOUR BOAT. DO YOU USE IT?
32	1407	24	YOU GET ON YOUR BOAT AND LAUNCH.
32	1464	47	YOU LAND AT SANTA CATALINA ISLAND. DO YOU RETURN TO YOUR BOAT?
32	1527	75	A SECTION OF THE SPRAWL HAS BEEN WALLED OFF. FURTHER DOWN YOU SEE AN OPENING. DO YOU GO THROUGH IT?
32	1634	68	AS YOU APPROACH THE BUILDING, A NEO AGENT BECKONS TO YOU FROM NEARBY. IT IS WILMA DEERING.
32	1978	114	SCOT.DOS MATERIALIZES USING THE HOLO PROJECTOR ON WILMA'S COMPDEX. 'I JUST THOUGHT I'D CHECK IN TO TELL YOU THAT I WON'T BE ABLE TO CONTACT YOU INSIDE.
32	2432	12	WHERE DO YOU GO?
32	2452	4	LOBBY
32	2458	5	TUNNEL
32	2465	3	EXIT
32	2487	23	YOU ARE AT PURGE HEADQUARTERS.
32	2684	73	AS YOU APPROACH THE MESA, A BEEPING SOUND ISSUES FROM THE DEVICE YOU FOUND IN THE GANG'S QUARTER.
32	2770	25	DO YOU PRESS THE DEVICE'S BUTTON?
32	2810	72	A BEAM OF LIGHT SHOOTS OUT AND STRIKES THE MESA. IT SHIMMERS, THEN FADES. THE MESA WAS HOLOGRAM!
32	2886	63	A LARGE BUILDING IS REVEALED. A SIGN OVER THE FRONT DOOR READS 'HISTORICAL MUSEUM.'
32	2959	27	DO YOU ENTER THE HISTORICAL MUSEUM?
32	2995	46	DUKE'S HILL SPACEPORT. YOUR SHIP IS HERE. DO YOU LEAVE EARTH?
32	3047	21	YOU LAUNCH INTO EARTH ORBIT.
32	3112	12	A THIEF STEALS
32	3205	16	YOU LET HIM GET AWAY.
32	3239	83	YOU FIND A SMALL BUILDING. THE SIGN OVER THE DOOR READS, 'KRUN -- HOME OF QUALITY ROCK 'N ROLL.' DO YOU ENTER?
32	3374	10	YOU APPROACH
32	3401	32	THE KRUN BUILDING. MAD DOG RUNS UP TO YOU.
32	3606	113	BAD DOG TURNS ON A POCKET RADIO. AN ANGRY, AUTHORITATIVE VOICE ISSUE OUT OF IT. '...GENETIC MONSTERS MUST BE DESTROYED, FOR THEY ARE BRINGING DOWN...'
32	3723	57	BAD DOG TURNS DOWN THE VOLUME. 'MAN, OH, MAN! I CAN'T EVEN STAND TO LISTEN!
32	3784	54	HEY, YOU GUYS HAVE GUNS...MAYBE YOU COULD DO SOMETHING ABOUT ALL THIS?'
32	3842	15	DO YOU HELP BAD DOG?
32	3866	21	YOU ENTER THE RADIO STATION.
32	3899	37	A SMALL BUILDING. A DESERT RUNNER RUNS UP TO YOU.
32	4043	57	BAD DOG MEETS YOU. 'HEY, COOL, YOU'RE BACK! READY TO GO FIGHT THE BAD GUYS?'
32	4106	51	YOU ENTER THE BUILDING. BAD DOG STAYS OUTSIDE. 'YOU GUYS ARE GREAT!'
32	4190	63	SOME WARREN DWELLERS ARE GATHERED AROUND A LARGE SEWER DRAIN. DO YOU APPROACH THEM?
32	4262	124	AS YOU APPROACH, AN OLD WOMAN TURNS TO YOU. 'OH, HELP US! RATWURST HAVE TAKEN SOME OF OUR CHILDREN INTO THEIR DENS! NONE OF US ARE STRONG ENOUGH TO FACE THE VERMIN.'
32	4390	33	DO YOU HELP THE DISTRAUGHT WARREN DWELLERS?
32	4432	41	THE WOMAN THANKS YOU AS YOU STEP INTO THE SEWER DRAIN.
32	4486	23	YOU LEAVE THE WARREN DWELLERS.
32	4625	18	A COYODORG PACK ATTACKS!
32	4665	28	RATWURST CHARGE AT YOU OVER THE SAND.
32	4715	21	ORG-SKORPS BLOCK YOUR PATH.
32	4758	13	YOU ARE AMBUSHED.
32	4814	86	CLIMBING OVER A SAND DUNE, YOU SEE A GROUP IN THE DISTANCE. RAM SOLDIERS GUARD A LINE OF DESERT RUNNERS IN CHAINS.
32	4904	51	THEY ARE THE RAM SLAVERS THAT BAD DOG TOLD YOU ABOUT. DO YOU ATTACK?
32	4964	43	YOU CHARGE THE SLAVERS. THE DESERT RUNNERS JOIN THE FRAY.
32	5053	87	THE DESERT RUNNERS THANK YOU. 'RAM HAS BEEN USING OUR VILLAGE TO FEED THEIR SLAVE PENS. I THANK YOU FOR OUR FREEDOM.
32	5250	45	THE RAM SOLDIERS LEAD THE DESERT RUNNERS INTO THE DISTANCE.
32	5300	16	YOU FLEE THE SLAVERS.
32	5345	58	A WARREN DWELLER CARRYING A RADIO PASSES YOU. YOU HEAR SOME OF THE BROADCAST.
32	5857	63	A SMALL CROWD HAS GATHERED AROUND A GARISHLY PAINTED HAND CART. DO YOU INVESTIGATE?
32	5929	95	YOU MOVE CLOSER. A TALL MAN SEEMS TO BE SELLING SOME PRODUCT FROM THE CART. SMALL, BLACK BOXES SIT ON A TABLE IN FRONT OF HIM.
32	6108	103	THE SALESMAN PRESSES A BUTTON ON ONE OF THE BOXES. THE FORM OF A ROBED WOMAN FLICKERS INTO EXISTENCE FLOATING A FEW FEET ABOVE THE TABLE.
32	6215	81	THE IMAGE GROWS MORE VIVID. SOON THE WOMAN SEEMS AS SOLID AS ANY OF THE WARREN DWELLERS PRESSED AROUND YOU.
32	6300	50	THE CROWD MURMURS IN APPRECIATION. THERE IS A BEEP FROM YOUR PACK.
32	6364	49	IT IS THE DEVICE THAT YOU FOUND IN THE WHITE MONKS' HOLDING CELL!
32	6417	25	DO YOU PRESS THE DEVICE'S BUTTON?
32	6451	66	YOU PRESS THE BUTTON. A PALE BEAM OF LIGHT SHOOTS OUT AND PIERCES THE FLOATING HOLOGRAM.
32	6521	125	THE SALESMAN'S FACE FALLS AS HIS HOLOGRAM BEGINS TO MELT. THE WOMAN SHRINKS BACK INTO THE BLACK BOX WHICH ITSELF BEGINS TO SMOKE. THE LIGHT FROM THE DEVICE SHUTS OFF.
32	6650	96	SEEMING NOT TO HAVE NOTICED THE BEAM, THE SALESMAN IS PERPLEXED. 'D-DON'T WORRY FOLKS, HEH, IT'S PROBABLY JUST A MINOR PROBLEM.'
32	6750	40	AS THE MAN FIDDLES WITH HIS BOX, THE CROWD MOVES OFF.
32	6795	30	YOU LEAVE THE CART AND THE CROWD ALONE.
32	6830	117	SOME OF THE CROWD STEP FORWARD, AND BEGIN TO BARTER WITH THE SALESMAN FOR SCULPTURES. SOON HE SELLS HIS ENTIRE LOT. HE CLOSES UP THE CART AND PULLS IT OFF.
32	6997	16	YOU ENTER THE DESERT.
32	7017	22	YOU WALK ALONG A MUDDY RIVER.
32	7043	22	YOU WALK ON A RUINED FREEWAY.
32	7069	29	YOU ENTER THE POVERTY STRICKEN SPRAWL.
32	7349	17	YOU DON'T HAVE A BOAT!
32	7373	29	YOU CROSS THE BAY ON A NEWPORG BRIDGE.
32	7461	34	YOU MAY ONLY DOCK AT TOWER ISLE IN THE FJORD.
32	7499	36	THE ROUGH SURF MAKES IT IMPOSSIBLE TO LAND HERE.
32	7549	18	YOU LAND AT TOWER ISLE.
32	7581	26	YOU LAND ON SANTA CATALINA ISLAND.
33	130	146	YOU ENTER THE WARREN AT STREET LEVEL. SKELETAL PEOPLE GAWK FROM GUTTED, HALF-CRUMBLED BUILDINGS, THEN GO BACK TO SCAVENGING THROUGH THE RUBBLE. YOU RECOIL AT THE STENCH OF DEPRIVATION AND DEATH.
33	404	12	THE STAIRS LEAD
33	532	3	DOWN
33	552	39	THE TUNNEL LEADS OUT INTO THE SPRAWLS. DO YOU LEAVE?
33	623	15	A PASSAGE LEADS DOWN
33	669	26	RUBBLE HAS JAMMED THE DOOR CLOSED.
33	935	29	ECGS ARE DESTROYING ALL IN THEIR PATH.
33	968	31	MONSTROUS SHAPES MOVE OUT OF THE SHADOWS.
33	1043	37	A CROWDED MARKETPLACE. HAWKERS SHOUT THEIR WARES.
33	1116	64	THE DEVICE FROM CHADE'S CELL BEGINS TO BEEP URGENTLY. DO YOU PRESS THE BUTTON ON IT?
33	1195	103	THERE IS A BRIEF FLASH OF LIGHT, THEN THE SHOUTS OF SOMEONE IN THE CROWD. 'MY HOLOGRAM! IT'S GONE! I'M GONNA KILL WHOEVER TURNED IT OFF.'
33	1303	18	A MAN WITH DISEASED SKIN
33	1324	14	JUG OF BROWN WATER
33	1354	34	A LITTLE GIRL, GRIME SMEARED ACROSS HER FACE,
33	1410	39	A YOUNG WOMAN, PRETTY EXCEPT FOR HER BLACKENED TEETH
33	1452	9	CAN OF FOOD
33	1473	17	OFFERS TO SELL YOU A
33	1540	10	THANKS YOU.
33	1725	109	A GYMNASIUM, BASKETBALL HOOPS BENT AWRY, CEILING CAVED IN, BLEACHERS CANNIBALIZED FOR KINDLING. SCORES OF PEOPLE EYE YOU. DO YOU ASK ABOUT CHADE?
33	1839	29	THEY EYE YOU COLDLY, OFFERING NOTHING.
33	1872	25	THEY GO BACK TO THEIR SCAVENGING.
33	1939	24	ECGS HAVE KILLED THE RESIDENTS.
33	2008	26	A LOCKER ROOM MADE INTO A KITCHEN.
33	2067	109	YOU SEE A SCUFFLE. STREET PEOPLE HAVE ENTERED TO BREAK A WATER PIPE. THE RESIDENTS WOULD DRIVE THEM OUT. STEAM FILLS THE AIR AS WATER MEETS FIRE.
33	2094	86	E ENTERED TO BREAK A WATER PIPE. THE RESIDENTS WOULD DRIVE THEM OUT. STEAM FILLS THE AIR AS WATER MEETS FIRE.CLQ
33	2180	12	WHO DO YOU HELP?
33	2200	7	RESIDENTS
33	2209	7	INTRUDERS
33	2218	6	NEITHER
33	2333	57	YOU ROUT THE STREET PEOPLE AND FIX THE PIPE. THE RESIDENTS GIVE COOL THANKS.
33	2409	43	NOTICES HOW THE STEAM REVEALS WRITING ON A BROKEN MIRROR
33	2455	9	WHAT IT SAYS
33	2511	42	ECGS ARE SLAUGHTERING THE SPRAWL RESIDENTS. DO YOU HELP?
33	2573	54	THE RESIDENTS' BODIES ARE SCATTERED ON THE STREET. ECGS MOVE TOWARD YOU.
33	2674	99	THE RESIDENTS THANK YOU FOR SAVING THEM. 'THE MONSTERS, THEY'RE NEW HERE. 'FORE IT WAS JUST THE GANGS AND STARVING THAT KILLED YOU.
33	2928	22	THE DOOR IS ALL BUT SEAMLESS.
33	2976	38	NOTICES A HIDDEN LATCH AND THE DOOR OPENS EASILY.
33	3036	27	YOU CANNOT FIND ANY WAY TO OPEN IT.
33	3112	66	GANG MEMBERS WITH LEECH TATTOOS FALL BACK PAST YOU. 'WHITE MONKS!  WE'RE UNDER ATTACK!'
33	3186	9	STAY NEUTRAL
33	3197	9	HELP LEECHES
33	3208	11	ATTACK LEECHES
33	3237	18	YOU ATTACK THE LEECHES.
33	3276	18	YOU DEFEND THE LEECHES!
